iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population,population_density
BRN,Brunei,27/8/2020,144.0,0.0,3.0,0.0,323.324,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,40.74,445373,81.347
BRN,Brunei,28/8/2020,144.0,0.0,3.0,0.0,323.324,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,40.74,445373,81.347
BRN,Brunei,29/8/2020,144.0,0.0,3.0,0.0,323.324,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,40.74,445373,81.347
BRN,Brunei,30/8/2020,144.0,0.0,3.0,0.0,323.324,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,40.74,445373,81.347
BRN,Brunei,31/8/2020,144.0,0.0,3.0,0.0,323.324,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,40.74,445373,81.347
BRN,Brunei,1/9/2020,144.0,0.0,3.0,0.0,323.324,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,2/9/2020,144.0,0.0,3.0,0.0,323.324,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,3/9/2020,145.0,1.0,3.0,0.0,325.57,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,4/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,5/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,6/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,7/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,8/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,9/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,10/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,11/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,12/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,13/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,14/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,37.96,445373,81.347
BRN,Brunei,15/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,16/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,17/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,18/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,19/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,20/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,21/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,22/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,23/9/2020,145.0,0.0,3.0,0.0,325.57,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,24/9/2020,146.0,1.0,3.0,0.0,327.815,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,25/9/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,26/9/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,27/9/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,28/9/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,29/9/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,30/9/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,1/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,2/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,3/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,4/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,5/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,6/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,7/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,8/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,9/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,10/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,11/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,12/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,13/10/2020,146.0,0.0,3.0,0.0,327.815,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,14/10/2020,147.0,1.0,3.0,0.0,330.06,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,15/10/2020,147.0,0.0,3.0,0.0,330.06,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,16/10/2020,147.0,0.0,3.0,0.0,330.06,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,17/10/2020,147.0,0.0,3.0,0.0,330.06,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,18/10/2020,147.0,0.0,3.0,0.0,330.06,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,19/10/2020,147.0,0.0,3.0,0.0,330.06,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,20/10/2020,147.0,0.0,3.0,0.0,330.06,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,21/10/2020,147.0,0.0,3.0,0.0,330.06,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,22/10/2020,148.0,1.0,3.0,0.0,332.306,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,23/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,24/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,25/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,26/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,27/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,28/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,29/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,30/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,31/10/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,1/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,2/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,3/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,4/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,5/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,6/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,7/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,8/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,9/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,10/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,11/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,12/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,13/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,14/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,15/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,16/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,17/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,18/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,19/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,20/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,21/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,22/11/2020,148.0,0.0,3.0,0.0,332.306,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,23/11/2020,149.0,1.0,3.0,0.0,334.551,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,24/11/2020,150.0,1.0,3.0,0.0,336.796,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,25/11/2020,150.0,0.0,3.0,0.0,336.796,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,26/11/2020,150.0,0.0,3.0,0.0,336.796,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,27/11/2020,150.0,0.0,3.0,0.0,336.796,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,28/11/2020,150.0,0.0,3.0,0.0,336.796,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,29/11/2020,150.0,0.0,3.0,0.0,336.796,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,30/11/2020,150.0,0.0,3.0,0.0,336.796,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,1/12/2020,151.0,1.0,3.0,0.0,339.042,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,2/12/2020,151.0,0.0,3.0,0.0,339.042,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,3/12/2020,151.0,0.0,3.0,0.0,339.042,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,4/12/2020,151.0,0.0,3.0,0.0,339.042,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,5/12/2020,151.0,0.0,3.0,0.0,339.042,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,6/12/2020,151.0,0.0,3.0,0.0,339.042,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,7/12/2020,151.0,0.0,3.0,0.0,339.042,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,8/12/2020,152.0,1.0,3.0,0.0,341.287,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,9/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,10/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,11/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,12/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,13/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,14/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,15/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,16/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,17/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,18/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,19/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,20/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,21/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,22/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,23/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,24/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,25/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,26/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,27/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,28/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,29/12/2020,152.0,0.0,3.0,0.0,341.287,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,30/12/2020,157.0,5.0,3.0,0.0,352.514,11.227,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,31/12/2020,157.0,0.0,3.0,0.0,352.514,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,1/1/2021,157.0,0.0,3.0,0.0,352.514,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,2/1/2021,157.0,0.0,3.0,0.0,352.514,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,3/1/2021,172.0,15.0,3.0,0.0,386.193,33.68,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,4/1/2021,172.0,0.0,3.0,0.0,386.193,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,5/1/2021,172.0,0.0,3.0,0.0,386.193,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,6/1/2021,172.0,0.0,3.0,0.0,386.193,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,7/1/2021,173.0,1.0,3.0,0.0,388.438,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,8/1/2021,173.0,0.0,3.0,0.0,388.438,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,9/1/2021,173.0,0.0,3.0,0.0,388.438,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,10/1/2021,173.0,0.0,3.0,0.0,388.438,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,11/1/2021,173.0,0.0,3.0,0.0,388.438,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,12/1/2021,174.0,1.0,3.0,0.0,390.684,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,13/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,14/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,15/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,16/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,17/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,18/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,19/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,20/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,21/1/2021,174.0,0.0,3.0,0.0,390.684,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,22/1/2021,175.0,1.0,3.0,0.0,392.929,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,23/1/2021,175.0,0.0,3.0,0.0,392.929,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,24/1/2021,175.0,0.0,3.0,0.0,392.929,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,25/1/2021,175.0,0.0,3.0,0.0,392.929,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,26/1/2021,176.0,1.0,3.0,0.0,395.174,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,27/1/2021,176.0,0.0,3.0,0.0,395.174,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,28/1/2021,180.0,4.0,3.0,0.0,404.156,8.981,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,29/1/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,30/1/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,31/1/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,1/2/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,2/2/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,3/2/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,92611.0,,207.94,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,4/2/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,92895.0,284.0,208.578,0.638,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,5/2/2021,180.0,0.0,3.0,0.0,404.156,0.0,6.736,0.0,,,,,,,,,93192.0,297.0,209.245,0.667,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,6/2/2021,181.0,1.0,3.0,0.0,406.401,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,7/2/2021,181.0,0.0,3.0,0.0,406.401,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,8/2/2021,182.0,1.0,3.0,0.0,408.646,2.245,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,9/2/2021,182.0,0.0,3.0,0.0,408.646,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
BRN,Brunei,10/2/2021,182.0,0.0,3.0,0.0,408.646,0.0,6.736,0.0,,,,,,,,,,,,,,,,,,,,,,,35.19,445373,81.347
